dataset,series,seed,method,alpha,selected_alpha,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
UCR,DISTORTEDLab2Cmac011215EPG2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,24949,0.002806,0.196078,0.108696,1.000000,0.411112,0.010345,0.005199,1.000000,0.411112
UCR,DISTORTEDLab2Cmac011215EPG3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,24949,0.001202,1.000000,1.000000,1.000000,0.747232,1.000000,1.000000,1.000000,0.747232
UCR,DISTORTEDLab2Cmac011215EPG4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,24065,0.005402,0.105863,0.055890,1.000000,0.278523,0.003630,0.001818,1.000000,0.278523
UCR,DISTORTEDLab2Cmac011215EPG5,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,22825,0.005696,0.992366,0.984848,1.000000,0.647547,0.800000,0.666667,1.000000,0.647547
UCR,DISTORTEDLab2Cmac011215EPG6,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,22858,0.010062,0.040422,0.020628,1.000000,0.082386,0.000732,0.000366,1.000000,0.082386
UCR,DISTORTEDMesoplodonDensirostris,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,14666,0.010910,0.935673,0.879121,1.000000,0.508186,0.266667,0.153846,1.000000,0.508186
UCR,DISTORTEDPowerDemand1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,20930,0.016054,0.103337,0.054484,1.000000,0.085225,0.001712,0.000857,1.000000,0.085225
UCR,DISTORTEDPowerDemand2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,15930,0.022599,0.904523,0.825688,1.000000,0.283985,0.116279,0.061728,1.000000,0.283985
UCR,DISTORTEDPowerDemand3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,13930,0.005169,0.496552,0.330275,1.000000,0.266061,0.039474,0.020134,1.000000,0.266061
UCR,DISTORTEDPowerDemand4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,11930,0.006035,0.979592,0.960000,1.000000,0.457279,0.666667,0.500000,1.000000,0.457279
UCR,DISTORTEDTkeepFifthMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7833,0.012384,0.518717,0.350181,1.000000,0.475548,0.042553,0.021739,1.000000,0.475548
UCR,DISTORTEDTkeepFirstMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7905,0.001898,0.018727,0.009452,1.000000,0.120118,0.002538,0.001271,1.000000,0.120118
UCR,DISTORTEDTkeepForthMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7807,0.012425,1.000000,1.000000,1.000000,0.791881,1.000000,1.000000,1.000000,0.791881
UCR,DISTORTEDTkeepSecondMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7887,0.001268,1.000000,1.000000,1.000000,0.944301,1.000000,1.000000,1.000000,0.944301
UCR,DISTORTEDTkeepThirdMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7807,0.012553,0.576471,0.404959,1.000000,0.495189,0.052632,0.027027,1.000000,0.495189
UCR,DISTORTEDWalkingAceleration1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,5183,0.044569,0.840000,0.724138,1.000000,0.360668,0.083333,0.043478,1.000000,0.360668
UCR,DISTORTEDWalkingAceleration5,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,3983,0.014813,1.000000,1.000000,1.000000,0.944132,1.000000,1.000000,1.000000,0.944132
UCR,DISTORTEDapneaecg,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,28500,0.002386,0.354167,0.215190,1.000000,0.532520,0.023622,0.011952,1.000000,0.532520
UCR,DISTORTEDapneaecg2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,28500,0.005263,0.487805,0.322581,1.000000,0.493006,0.024768,0.012539,1.000000,0.493006
UCR,DISTORTEDapneaecg3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,33378,0.002996,0.613497,0.442478,1.000000,0.598133,0.059701,0.030769,1.000000,0.598133
UCR,DISTORTEDapneaecg4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,32268,0.003099,0.036324,0.018498,1.000000,0.035337,0.001505,0.000753,1.000000,0.035337
UCR,DISTORTEDgait1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,44999,0.006667,0.776197,0.634249,1.000000,0.484449,0.054645,0.028090,1.000000,0.484449
UCR,DISTORTEDgait2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,42999,0.006977,0.840336,0.724638,1.000000,0.535311,0.080645,0.042017,1.000000,0.535311
UCR,DISTORTEDgait3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,40499,0.014815,1.000000,1.000000,1.000000,0.872881,1.000000,1.000000,1.000000,0.872881
UCR,DISTORTEDgaitHunt1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,45499,0.002418,0.565553,0.394265,1.000000,0.406820,0.045198,0.023121,1.000000,0.406820
UCR,DISTORTEDgaitHunt2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,45499,0.014286,0.983359,0.967262,1.000000,0.638149,0.312500,0.185185,1.000000,0.638149
UCR,DISTORTEDgaitHunt3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,40599,0.019705,0.999375,0.998752,1.000000,0.755682,0.923077,0.857143,1.000000,0.755682
UCR,DISTORTEDinsectEPG1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7000,0.004286,0.167131,0.091185,1.000000,0.487400,0.019672,0.009934,1.000000,0.487400
UCR,DISTORTEDinsectEPG2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6297,0.003970,0.065359,0.033784,1.000000,0.292567,0.008322,0.004178,1.000000,0.292567
UCR,DISTORTEDinsectEPG3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,4797,0.010423,1.000000,1.000000,1.000000,0.694383,1.000000,1.000000,1.000000,0.694383
UCR,DISTORTEDinsectEPG4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,8697,0.005749,0.089767,0.046992,1.000000,0.245708,0.005882,0.002950,1.000000,0.245708
UCR,DISTORTEDinsectEPG5,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6827,0.000146,0.001211,0.000606,1.000000,0.116580,0.001211,0.000606,1.000000,0.116580
UCR,DISTORTEDltstdbs30791AI,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,38567,0.005186,0.341006,0.205550,1.000000,0.274407,0.010243,0.005148,1.000000,0.274407
UCR,DISTORTEDltstdbs30791AS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,31999,0.006250,0.548697,0.378072,1.000000,0.392990,0.023739,0.012012,1.000000,0.392990
UCR,DISTORTEDltstdbs30791ES,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,34999,0.005714,0.183824,0.101215,1.000000,0.223276,0.004484,0.002247,1.000000,0.223276
UCR,DISTORTEDpark3m,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,29999,0.011500,0.953039,0.910290,1.000000,0.466275,0.227273,0.128205,1.000000,0.466275
UCR,DISTORTEDqtdbSel1005V,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,32000,0.012500,0.822199,0.698080,1.000000,0.346295,0.054645,0.028090,1.000000,0.346295
UCR,DISTORTEDqtdbSel100MLII,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,25999,0.015385,0.987654,0.975610,1.000000,0.477864,0.500000,0.333333,1.000000,0.477864
UCR,DISTORTEDresperation1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,99999,0.001520,0.645435,0.476489,1.000000,0.513376,0.045714,0.023392,1.000000,0.513376
UCR,DISTORTEDresperation10,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,146999,0.008027,1.000000,1.000000,1.000000,0.692610,1.000000,1.000000,1.000000,0.692610
UCR,DISTORTEDresperation11,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,136999,0.000007,1.000000,1.000000,1.000000,0.932257,1.000000,1.000000,1.000000,0.932257
UCR,DISTORTEDresperation2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,160049,0.000006,0.000036,0.000018,1.000000,0.135389,0.000036,0.000018,1.000000,0.135389
UCR,DISTORTEDresperation3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,145099,0.000007,0.000028,0.000014,1.000000,0.086491,0.000028,0.000014,1.000000,0.086491
UCR,DISTORTEDresperation4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,125249,0.000008,0.000022,0.000011,1.000000,0.069032,0.000022,0.000011,1.000000,0.069032
UCR,DISTORTEDresperation9,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,156999,0.000637,1.000000,1.000000,1.000000,0.864540,1.000000,1.000000,1.000000,0.864540
UCR,DISTORTEDs20101m,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,29999,0.003333,0.938967,0.884956,1.000000,0.486591,0.380952,0.235294,1.000000,0.486591
UCR,DISTORTEDs20101mML2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,27999,0.003572,0.990099,0.980392,1.000000,0.638976,0.800000,0.666667,1.000000,0.638976
UCR,DISTORTEDsddb49,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,59999,0.004167,1.000000,1.000000,1.000000,0.662573,1.000000,1.000000,1.000000,0.662573
UCR,DISTORTEDsel840mECG1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,42999,0.008605,0.997305,0.994624,1.000000,0.679178,0.833333,0.714286,1.000000,0.679178
UCR,DISTORTEDsel840mECG2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,37000,0.010000,0.840909,0.725490,1.000000,0.274303,0.066667,0.034483,1.000000,0.274303
UCR,DISTORTEDtiltAPB1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,30000,0.002233,0.087126,0.045547,1.000000,0.349788,0.004255,0.002132,1.000000,0.349788
UCR,DISTORTEDtiltAPB2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,78766,0.010487,1.000000,1.000000,1.000000,0.944123,1.000000,1.000000,1.000000,0.944123
UCR,DISTORTEDtiltAPB3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,89488,0.004135,0.074499,0.038691,1.000000,0.218469,0.001087,0.000544,1.000000,0.218469
UCR,DISTORTEDtiltAPB4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,108000,0.000009,1.000000,1.000000,1.000000,0.883082,1.000000,1.000000,1.000000,0.883082
UCR,ECG1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,19999,0.015001,1.000000,1.000000,1.000000,0.742158,1.000000,1.000000,1.000000,0.742158
UCR,ECG2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,14999,0.006667,1.000000,1.000000,1.000000,0.724771,1.000000,1.000000,1.000000,0.724771
UCR,ECG3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,14999,0.006667,0.526316,0.357143,1.000000,0.334508,0.042553,0.021739,1.000000,0.334508
UCR,ECG4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,21999,0.004546,0.484262,0.319489,1.000000,0.396331,0.036199,0.018433,1.000000,0.396331
UCR,Fantasia,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,72999,0.004110,0.900901,0.819672,1.000000,0.549085,0.131579,0.070423,1.000000,0.549085
UCR,GP711MarkerLFM5z1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6999,0.006287,0.114883,0.060942,1.000000,0.398396,0.008772,0.004405,1.000000,0.398396
UCR,GP711MarkerLFM5z2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6999,0.030433,0.965986,0.934211,1.000000,0.591433,0.347826,0.210526,1.000000,0.591433
UCR,GP711MarkerLFM5z3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6999,0.006429,1.000000,1.000000,1.000000,0.903763,1.000000,1.000000,1.000000,0.903763
UCR,GP711MarkerLFM5z4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7999,0.014752,0.802721,0.670455,1.000000,0.468314,0.121212,0.064516,1.000000,0.468314
UCR,GP711MarkerLFM5z5,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6999,0.014859,0.967442,0.936937,1.000000,0.177000,0.533333,0.363636,1.000000,0.177000
UCR,InternalBleeding10,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,4300,0.006977,1.000000,1.000000,1.000000,0.944191,1.000000,1.000000,1.000000,0.944191
UCR,InternalBleeding14,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,4700,0.005745,1.000000,1.000000,1.000000,0.944135,1.000000,1.000000,1.000000,0.944135
UCR,InternalBleeding15,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,5900,0.028814,0.497804,0.331384,1.000000,0.381622,0.022792,0.011527,1.000000,0.381622
UCR,InternalBleeding16,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6300,0.001905,1.000000,1.000000,1.000000,0.944119,1.000000,1.000000,1.000000,0.944119
UCR,InternalBleeding17,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,5899,0.018817,1.000000,1.000000,1.000000,0.895757,1.000000,1.000000,1.000000,0.895757
UCR,InternalBleeding18,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,5199,0.019619,1.000000,1.000000,1.000000,0.935786,1.000000,1.000000,1.000000,0.935786
UCR,InternalBleeding19,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,4499,0.002223,1.000000,1.000000,1.000000,0.944168,1.000000,1.000000,1.000000,0.944168
UCR,InternalBleeding20,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,4799,0.033340,1.000000,1.000000,1.000000,0.774029,1.000000,1.000000,1.000000,0.774029
UCR,InternalBleeding4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6320,0.056646,1.000000,1.000000,1.000000,0.919865,1.000000,1.000000,1.000000,0.919865
UCR,InternalBleeding5,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,3414,0.049795,1.000000,1.000000,1.000000,0.938429,1.000000,1.000000,1.000000,0.938429
UCR,InternalBleeding6,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6153,0.025191,0.436620,0.279279,1.000000,0.340601,0.019608,0.009901,1.000000,0.340601
UCR,InternalBleeding8,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,5000,0.021800,0.177092,0.097148,1.000000,0.244290,0.007835,0.003933,1.000000,0.244290
UCR,InternalBleeding9,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,3300,0.024848,0.970414,0.942529,1.000000,0.747989,0.615385,0.444444,1.000000,0.747989
UCR,Italianpowerdemand,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,21017,0.001142,0.210526,0.117647,1.000000,0.270893,0.032258,0.016393,1.000000,0.270893
UCR,Lab2Cmac011215EPG1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,25000,0.002000,1.000000,1.000000,1.000000,0.756368,1.000000,1.000000,1.000000,0.756368
UCR,Lab2Cmac011215EPG2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,24949,0.002806,0.177891,0.097629,1.000000,0.403823,0.009188,0.004615,1.000000,0.403823
UCR,Lab2Cmac011215EPG3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,24949,0.001202,1.000000,1.000000,1.000000,0.732006,1.000000,1.000000,1.000000,0.732006
UCR,Lab2Cmac011215EPG4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,24065,0.005402,0.104460,0.055108,1.000000,0.275679,0.003576,0.001791,1.000000,0.275679
UCR,Lab2Cmac011215EPG5,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,22825,0.005696,0.988593,0.977444,1.000000,0.629586,0.727273,0.571429,1.000000,0.629586
UCR,Lab2Cmac011215EPG6,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,22858,0.010062,0.036865,0.018779,1.000000,0.073025,0.000665,0.000333,1.000000,0.073025
UCR,MesoplodonDensirostris,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,14666,0.010910,0.938416,0.883978,1.000000,0.516310,0.275862,0.160000,1.000000,0.516310
UCR,NOISE1sddb40,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,44794,0.013841,0.803109,0.670996,1.000000,0.137192,0.031847,0.016181,1.000000,0.137192
UCR,NOISEBIDMC1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,8499,0.023532,0.907029,0.829876,1.000000,0.507333,0.163265,0.088889,1.000000,0.507333
UCR,NOISECIMIS44AirTemperature4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,4183,0.011475,1.000000,1.000000,1.000000,0.820776,1.000000,1.000000,1.000000,0.820776
UCR,NOISEECG4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,24999,0.008000,0.995025,0.990099,1.000000,0.637300,0.800000,0.666667,1.000000,0.637300
UCR,NOISEGP711MarkerLFM5z3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6999,0.006429,0.505618,0.338346,1.000000,0.450099,0.063830,0.032967,1.000000,0.450099
UCR,NOISEInternalBleeding16,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6300,0.001905,1.000000,1.000000,1.000000,0.807871,1.000000,1.000000,1.000000,0.807871
UCR,NOISEInternalBleeding6,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6153,0.025191,0.704545,0.543860,1.000000,0.452380,0.057971,0.029851,1.000000,0.452380
UCR,NOISELab2Cmac011215EPG1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,25000,0.002000,1.000000,1.000000,1.000000,0.743743,1.000000,1.000000,1.000000,0.743743
UCR,NOISELab2Cmac011215EPG4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,24065,0.005402,0.175557,0.096225,1.000000,0.358331,0.006509,0.003265,1.000000,0.358331
UCR,NOISEMesoplodonDensirostris,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,14666,0.010910,0.984615,0.969697,1.000000,0.527968,0.615385,0.444444,1.000000,0.527968
UCR,NOISETkeepThirdMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7807,0.012553,0.863436,0.759690,1.000000,0.555187,0.205128,0.114286,1.000000,0.555187
UCR,NOISEapneaecg4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,32268,0.003099,0.078064,0.040617,1.000000,0.096917,0.003376,0.001691,1.000000,0.096917
UCR,NOISEgait3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,40499,0.014815,0.977995,0.956938,1.000000,0.531294,0.270270,0.156250,1.000000,0.531294
UCR,NOISEgaitHunt2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,45499,0.014286,0.978916,0.958702,1.000000,0.529974,0.263158,0.151515,1.000000,0.529974
UCR,NOISEinsectEPG3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,4797,0.010423,0.546448,0.375940,1.000000,0.505270,0.067416,0.034884,1.000000,0.505270
UCR,NOISEresperation2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,170050,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
UCR,PowerDemand1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,20930,0.016054,0.109446,0.057891,1.000000,0.087624,0.001825,0.000914,1.000000,0.087624
UCR,PowerDemand2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,15930,0.022599,0.982265,0.965147,1.000000,0.343574,0.434783,0.277778,1.000000,0.343574
UCR,PowerDemand3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,13930,0.005169,0.473684,0.310345,1.000000,0.258581,0.036145,0.018405,1.000000,0.258581
UCR,PowerDemand4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,11930,0.006035,0.979592,0.960000,1.000000,0.461809,0.666667,0.500000,1.000000,0.461809
UCR,STAFFIIIDatabase,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,258227,0.000852,1.000000,1.000000,1.000000,0.724474,1.000000,1.000000,1.000000,0.724474
UCR,TkeepFifthMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7833,0.012384,0.513228,0.345196,1.000000,0.478105,0.041667,0.021277,1.000000,0.478105
UCR,TkeepFirstMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7905,0.001898,0.023238,0.011755,1.000000,0.140188,0.003162,0.001584,1.000000,0.140188
UCR,TkeepForthMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7807,0.012425,1.000000,1.000000,1.000000,0.865527,1.000000,1.000000,1.000000,0.865527
UCR,TkeepSecondMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7887,0.001268,1.000000,1.000000,1.000000,0.944260,1.000000,1.000000,1.000000,0.944260
UCR,TkeepThirdMARS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7807,0.012553,0.618297,0.447489,1.000000,0.545624,0.062016,0.032000,1.000000,0.545624
UCR,WalkingAceleration1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,5183,0.044569,0.850829,0.740385,1.000000,0.375563,0.089888,0.047059,1.000000,0.375563
UCR,WalkingAceleration5,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,3983,0.014813,1.000000,1.000000,1.000000,0.944141,1.000000,1.000000,1.000000,0.944141
UCR,apneaecg,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,28500,0.002386,0.334975,0.201183,1.000000,0.523854,0.021739,0.010989,1.000000,0.523854
UCR,apneaecg2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,28500,0.005263,0.481541,0.317125,1.000000,0.489763,0.024169,0.012232,1.000000,0.489763
UCR,apneaecg3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,33378,0.002996,0.574713,0.403226,1.000000,0.591669,0.051282,0.026316,1.000000,0.591669
UCR,apneaecg4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,32268,0.003099,0.032253,0.016391,1.000000,0.029964,0.001331,0.000666,1.000000,0.029964
UCR,gait1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,44999,0.006667,0.818554,0.692841,1.000000,0.559293,0.069930,0.036232,1.000000,0.559293
UCR,gait2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,42999,0.006977,0.921659,0.854701,1.000000,0.695111,0.163934,0.089286,1.000000,0.695111
UCR,gait3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,40499,0.014815,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
UCR,gaitHunt1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,45499,0.002418,0.503432,0.336391,1.000000,0.433764,0.035556,0.018100,1.000000,0.433764
UCR,gaitHunt2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,45499,0.014286,0.996169,0.992366,1.000000,0.762329,0.666667,0.500000,1.000000,0.762329
UCR,gaitHunt3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,40599,0.019705,1.000000,1.000000,1.000000,0.895803,1.000000,1.000000,1.000000,0.895803
UCR,insectEPG1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,7000,0.004286,0.154639,0.083799,1.000000,0.482879,0.017964,0.009063,1.000000,0.482879
UCR,insectEPG2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6297,0.003970,0.065359,0.033784,1.000000,0.288211,0.008322,0.004178,1.000000,0.288211
UCR,insectEPG3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,4797,0.010423,1.000000,1.000000,1.000000,0.683450,1.000000,1.000000,1.000000,0.683450
UCR,insectEPG4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,8697,0.005749,0.090090,0.047170,1.000000,0.248295,0.005906,0.002962,1.000000,0.248295
UCR,insectEPG5,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,6827,0.000146,0.001345,0.000673,1.000000,0.125271,0.001345,0.000673,1.000000,0.125271
UCR,ltstdbs30791AI,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,38567,0.005186,0.345423,0.208768,1.000000,0.275361,0.010444,0.005249,1.000000,0.275361
UCR,ltstdbs30791AS,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,31999,0.006250,0.562588,0.391389,1.000000,0.406477,0.025078,0.012698,1.000000,0.406477
UCR,ltstdbs30791ES,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,34999,0.005714,0.186220,0.102669,1.000000,0.224530,0.004556,0.002283,1.000000,0.224530
UCR,mit14046longtermecg,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,106262,0.004705,0.121536,0.064700,1.000000,0.080884,0.001382,0.000691,1.000000,0.080884
UCR,mit14134longtermecg,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,42636,0.000235,0.048193,0.024691,1.000000,0.296033,0.010025,0.005038,1.000000,0.296033
UCR,mit14157longtermecg,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,77688,0.002317,0.925450,0.861244,1.000000,0.385572,0.216216,0.121212,1.000000,0.385572
UCR,park3m,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,29999,0.011500,0.951724,0.907895,1.000000,0.513635,0.222222,0.125000,1.000000,0.513635
UCR,qtdbSel1005V,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,32000,0.012500,0.813835,0.686106,1.000000,0.337908,0.051813,0.026596,1.000000,0.337908
UCR,qtdbSel100MLII,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,25999,0.015385,0.987654,0.975610,1.000000,0.466280,0.500000,0.333333,1.000000,0.466280
UCR,resperation1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,99999,0.001520,0.952978,0.910180,1.000000,0.432517,0.347826,0.210526,1.000000,0.432517
UCR,resperation10,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,146999,0.008027,1.000000,1.000000,1.000000,0.667630,1.000000,1.000000,1.000000,0.667630
UCR,resperation11,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,136999,0.000007,1.000000,1.000000,1.000000,0.943360,1.000000,1.000000,1.000000,0.943360
UCR,resperation2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,170050,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
UCR,resperation3,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,145099,0.000007,0.000015,0.000008,1.000000,0.012088,0.000015,0.000008,1.000000,0.012088
UCR,resperation4,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,125249,0.000008,0.000028,0.000014,1.000000,0.042873,0.000028,0.000014,1.000000,0.042873
UCR,resperation9,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,156999,0.000637,1.000000,1.000000,1.000000,0.857010,1.000000,1.000000,1.000000,0.857010
UCR,s20101m,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,29999,0.003333,0.938967,0.884956,1.000000,0.492795,0.380952,0.235294,1.000000,0.492795
UCR,s20101mML2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,27999,0.003572,0.995025,0.990099,1.000000,0.643529,0.888889,0.800000,1.000000,0.643529
UCR,sddb49,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,59999,0.004167,1.000000,1.000000,1.000000,0.667315,1.000000,1.000000,1.000000,0.667315
UCR,sel840mECG1,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,42999,0.008605,0.998650,0.997305,1.000000,0.680256,0.909091,0.833333,1.000000,0.680256
UCR,sel840mECG2,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,37000,0.010000,0.834273,0.715667,1.000000,0.270442,0.063694,0.032895,1.000000,0.270442
UCR,taichidbS0715Master,20260706,TShape-zero-plus-pattern-cv,0.05,0.05,659969,0.000152,0.073828,0.038329,1.000000,0.011101,0.003178,0.001592,1.000000,0.011101
